,num_comercial_3km,num_primary_3km,num_secondary_3km,num_mall_2km,num_mrt_1.5km
632,3.0,14.0,10.0,6.0,4.0
633,6.0,19.0,11.0,4.0,0.0
634,0.0,11.0,8.0,3.0,1.0
635,1.0,8.0,11.0,10.0,4.0
636,0.0,9.0,8.0,4.0,2.0
637,1.0,5.0,5.0,4.0,2.0
638,4.0,11.0,10.0,5.0,0.0
639,4.0,18.0,17.0,5.0,1.0
640,0.0,13.0,10.0,7.0,2.0
641,0.0,1.0,0.0,0.0,0.0
642,4.0,20.0,15.0,4.0,3.0
643,1.0,4.0,4.0,1.0,3.0
644,8.0,6.0,9.0,3.0,3.0
645,3.0,16.0,15.0,4.0,5.0
646,0.0,0.0,0.0,0.0,0.0
647,6.0,14.0,8.0,4.0,1.0
648,3.0,7.0,8.0,24.0,3.0
649,3.0,9.0,8.0,28.0,5.0
650,3.0,10.0,6.0,27.0,4.0
651,3.0,16.0,15.0,4.0,5.0
652,4.0,11.0,8.0,40.0,8.0
653,0.0,18.0,12.0,4.0,2.0
654,4.0,8.0,3.0,40.0,19.0
655,6.0,17.0,10.0,5.0,0.0
656,3.0,22.0,17.0,5.0,0.0
657,3.0,10.0,6.0,27.0,4.0
658,4.0,11.0,8.0,3.0,1.0
659,0.0,0.0,0.0,0.0,0.0
660,3.0,6.0,4.0,5.0,11.0
661,3.0,9.0,4.0,39.0,18.0
662,3.0,15.0,13.0,2.0,2.0
663,4.0,6.0,4.0,31.0,18.0
664,4.0,10.0,12.0,22.0,1.0
665,5.0,17.0,18.0,8.0,2.0
666,6.0,21.0,9.0,3.0,0.0
667,8.0,6.0,11.0,3.0,3.0
668,4.0,15.0,12.0,3.0,3.0
669,3.0,9.0,7.0,16.0,2.0
670,1.0,6.0,6.0,6.0,2.0
671,2.0,9.0,8.0,19.0,3.0
672,3.0,9.0,6.0,15.0,7.0
673,1.0,7.0,6.0,9.0,3.0
674,1.0,4.0,6.0,2.0,2.0
675,4.0,15.0,12.0,3.0,3.0
676,4.0,16.0,12.0,4.0,1.0
677,2.0,16.0,12.0,2.0,6.0
678,4.0,8.0,3.0,40.0,19.0
679,0.0,0.0,0.0,0.0,0.0
680,6.0,17.0,10.0,5.0,0.0
681,3.0,7.0,5.0,16.0,12.0
682,4.0,19.0,15.0,6.0,2.0
683,4.0,15.0,12.0,3.0,3.0
684,11.0,6.0,12.0,3.0,5.0
685,0.0,1.0,0.0,0.0,0.0
686,3.0,6.0,4.0,5.0,11.0
687,0.0,18.0,13.0,2.0,1.0
688,0.0,0.0,0.0,0.0,0.0
689,3.0,9.0,6.0,15.0,7.0
690,4.0,6.0,9.0,4.0,1.0
691,0.0,0.0,0.0,0.0,0.0
692,0.0,2.0,6.0,1.0,2.0
693,4.0,21.0,16.0,6.0,2.0
694,1.0,12.0,12.0,6.0,8.0
695,0.0,11.0,8.0,3.0,1.0
696,4.0,8.0,7.0,3.0,2.0
697,2.0,9.0,6.0,23.0,4.0
698,2.0,21.0,21.0,3.0,3.0
699,3.0,15.0,13.0,3.0,5.0
700,0.0,14.0,9.0,4.0,2.0
701,2.0,10.0,14.0,2.0,2.0
702,4.0,16.0,12.0,7.0,2.0
703,3.0,11.0,7.0,26.0,4.0
704,4.0,6.0,4.0,31.0,18.0
705,0.0,15.0,16.0,2.0,1.0
706,2.0,9.0,6.0,17.0,3.0
707,4.0,6.0,4.0,31.0,18.0
708,0.0,4.0,4.0,1.0,2.0
709,8.0,6.0,10.0,3.0,5.0
710,4.0,10.0,8.0,2.0,2.0
711,8.0,6.0,9.0,3.0,3.0
712,0.0,6.0,10.0,1.0,2.0
713,4.0,18.0,14.0,5.0,2.0
714,2.0,18.0,12.0,4.0,0.0
715,4.0,11.0,6.0,21.0,14.0
716,6.0,24.0,11.0,4.0,1.0
717,3.0,7.0,5.0,16.0,12.0
718,3.0,3.0,2.0,15.0,13.0
719,4.0,15.0,12.0,3.0,3.0
720,2.0,8.0,4.0,2.0,0.0
721,4.0,9.0,6.0,47.0,19.0
722,4.0,13.0,12.0,7.0,4.0
723,1.0,15.0,15.0,6.0,8.0
724,1.0,12.0,11.0,7.0,8.0
725,2.0,17.0,7.0,5.0,1.0
726,0.0,17.0,14.0,10.0,3.0
727,7.0,7.0,10.0,4.0,2.0
728,4.0,15.0,8.0,4.0,0.0
729,4.0,16.0,11.0,7.0,1.0
730,1.0,11.0,14.0,5.0,3.0
731,4.0,5.0,10.0,4.0,1.0
732,5.0,15.0,11.0,4.0,1.0
733,4.0,21.0,15.0,7.0,1.0
734,0.0,0.0,0.0,0.0,0.0
735,1.0,11.0,11.0,7.0,6.0
736,1.0,13.0,9.0,10.0,4.0
737,3.0,17.0,10.0,3.0,5.0
738,2.0,16.0,10.0,4.0,2.0
739,2.0,11.0,10.0,24.0,2.0
740,0.0,2.0,2.0,3.0,0.0
741,4.0,11.0,11.0,6.0,3.0
742,2.0,12.0,11.0,8.0,4.0
743,8.0,6.0,10.0,3.0,5.0
744,3.0,6.0,4.0,12.0,12.0
745,5.0,13.0,10.0,3.0,1.0
746,5.0,13.0,13.0,2.0,4.0
747,5.0,13.0,8.0,4.0,0.0
748,3.0,17.0,8.0,17.0,8.0
749,2.0,9.0,8.0,6.0,0.0
750,1.0,6.0,9.0,2.0,2.0
751,3.0,8.0,6.0,24.0,11.0
752,4.0,10.0,8.0,2.0,1.0
753,2.0,18.0,8.0,4.0,1.0
754,5.0,11.0,13.0,2.0,4.0
755,2.0,8.0,7.0,21.0,3.0
756,4.0,15.0,8.0,4.0,0.0
757,5.0,16.0,16.0,6.0,2.0
758,3.0,20.0,13.0,10.0,5.0
759,0.0,9.0,8.0,5.0,1.0
760,2.0,5.0,4.0,3.0,4.0
761,3.0,7.0,5.0,16.0,12.0
762,3.0,22.0,13.0,6.0,0.0
763,1.0,9.0,9.0,5.0,0.0
764,4.0,11.0,11.0,5.0,2.0
765,5.0,13.0,8.0,4.0,2.0
766,7.0,21.0,13.0,6.0,0.0
767,3.0,6.0,4.0,10.0,12.0
768,4.0,14.0,11.0,1.0,1.0
769,3.0,11.0,6.0,29.0,5.0
770,3.0,13.0,10.0,4.0,0.0
771,4.0,17.0,12.0,4.0,3.0
772,1.0,7.0,6.0,9.0,3.0
773,4.0,19.0,16.0,4.0,3.0
774,4.0,21.0,20.0,4.0,3.0
775,3.0,12.0,6.0,32.0,5.0
776,0.0,12.0,11.0,3.0,2.0
777,11.0,6.0,12.0,3.0,5.0
778,4.0,9.0,7.0,3.0,2.0
779,4.0,24.0,14.0,6.0,1.0
780,2.0,7.0,3.0,1.0,0.0
781,3.0,7.0,8.0,24.0,3.0
782,6.0,8.0,7.0,6.0,3.0
783,0.0,16.0,11.0,2.0,0.0
784,2.0,20.0,11.0,5.0,4.0
785,3.0,7.0,3.0,34.0,23.0
786,2.0,10.0,13.0,1.0,2.0
787,8.0,6.0,11.0,3.0,3.0
788,2.0,9.0,9.0,5.0,1.0
789,2.0,7.0,3.0,3.0,3.0
790,11.0,7.0,12.0,3.0,5.0
791,8.0,27.0,16.0,7.0,1.0
792,3.0,7.0,4.0,16.0,13.0
793,0.0,8.0,8.0,0.0,2.0
794,1.0,13.0,12.0,8.0,9.0
795,4.0,23.0,22.0,4.0,3.0
796,2.0,18.0,18.0,7.0,4.0
797,2.0,27.0,16.0,7.0,2.0
798,2.0,5.0,4.0,3.0,4.0
799,0.0,11.0,10.0,7.0,3.0
800,4.0,10.0,12.0,23.0,2.0
801,4.0,21.0,15.0,8.0,3.0
802,4.0,24.0,15.0,5.0,2.0
803,8.0,6.0,10.0,3.0,5.0
804,0.0,14.0,9.0,4.0,2.0
805,1.0,9.0,9.0,7.0,1.0
806,2.0,11.0,13.0,2.0,2.0
807,0.0,6.0,4.0,0.0,0.0
808,0.0,17.0,11.0,4.0,3.0
809,1.0,4.0,6.0,2.0,3.0
810,4.0,11.0,10.0,3.0,2.0
811,2.0,8.0,9.0,0.0,2.0
812,5.0,12.0,6.0,29.0,12.0
813,2.0,5.0,4.0,3.0,4.0
814,2.0,10.0,7.0,18.0,3.0
815,4.0,21.0,13.0,5.0,0.0
816,0.0,13.0,12.0,8.0,1.0
817,4.0,8.0,3.0,40.0,19.0
818,2.0,7.0,3.0,1.0,0.0
819,3.0,9.0,4.0,39.0,18.0
820,3.0,11.0,7.0,26.0,4.0
821,5.0,14.0,15.0,5.0,4.0
822,2.0,11.0,12.0,2.0,2.0
823,1.0,11.0,13.0,1.0,3.0
824,0.0,2.0,2.0,3.0,0.0
825,2.0,10.0,8.0,1.0,0.0
826,3.0,17.0,8.0,17.0,8.0
827,0.0,11.0,11.0,7.0,2.0
828,6.0,5.0,10.0,4.0,1.0
829,4.0,6.0,9.0,4.0,1.0
830,6.0,15.0,8.0,4.0,0.0
831,3.0,6.0,4.0,5.0,11.0
832,3.0,10.0,7.0,32.0,6.0
833,4.0,11.0,8.0,34.0,9.0
834,3.0,14.0,10.0,17.0,6.0
835,3.0,9.0,6.0,15.0,7.0
836,4.0,21.0,16.0,1.0,3.0
837,2.0,9.0,9.0,5.0,1.0
838,1.0,6.0,6.0,6.0,2.0
839,1.0,9.0,10.0,7.0,0.0
840,8.0,6.0,9.0,3.0,3.0
841,4.0,11.0,10.0,5.0,0.0
842,2.0,13.0,12.0,7.0,2.0
843,0.0,4.0,4.0,1.0,2.0
844,0.0,10.0,11.0,5.0,1.0
845,0.0,4.0,3.0,4.0,3.0
846,3.0,14.0,8.0,30.0,6.0
847,4.0,19.0,14.0,4.0,1.0
848,4.0,18.0,16.0,5.0,0.0
849,2.0,12.0,12.0,0.0,0.0
850,2.0,15.0,16.0,2.0,2.0
851,4.0,13.0,12.0,7.0,4.0
852,1.0,7.0,8.0,7.0,1.0
853,2.0,9.0,8.0,19.0,3.0
854,2.0,9.0,7.0,6.0,3.0
855,6.0,14.0,11.0,3.0,2.0
856,9.0,6.0,9.0,6.0,2.0
857,0.0,0.0,0.0,0.0,0.0
858,5.0,11.0,6.0,31.0,14.0
859,0.0,14.0,8.0,3.0,2.0
860,1.0,9.0,11.0,5.0,2.0
861,2.0,9.0,6.0,17.0,3.0
862,4.0,6.0,9.0,4.0,1.0
863,5.0,9.0,7.0,25.0,2.0
864,2.0,12.0,10.0,24.0,4.0
865,0.0,10.0,11.0,2.0,0.0
866,3.0,13.0,12.0,3.0,5.0
867,3.0,11.0,8.0,22.0,4.0
868,2.0,24.0,18.0,7.0,3.0
869,1.0,15.0,15.0,6.0,7.0
870,4.0,6.0,3.0,35.0,19.0
871,5.0,10.0,5.0,2.0,1.0
872,3.0,5.0,3.0,14.0,14.0
873,2.0,20.0,9.0,6.0,1.0
874,4.0,12.0,10.0,6.0,4.0
875,2.0,10.0,5.0,4.0,1.0
876,5.0,11.0,6.0,31.0,14.0
877,2.0,12.0,11.0,1.0,1.0
878,2.0,11.0,10.0,4.0,4.0
879,9.0,6.0,9.0,6.0,2.0
880,4.0,13.0,12.0,7.0,4.0
881,5.0,14.0,16.0,4.0,2.0
882,4.0,6.0,9.0,4.0,1.0
883,1.0,7.0,8.0,7.0,1.0
884,4.0,14.0,11.0,3.0,1.0
885,5.0,6.0,10.0,4.0,1.0
886,4.0,9.0,9.0,5.0,2.0
887,4.0,10.0,4.0,45.0,17.0
888,3.0,11.0,7.0,26.0,4.0
889,3.0,9.0,6.0,15.0,7.0
890,5.0,16.0,11.0,4.0,2.0
891,0.0,11.0,8.0,3.0,1.0
892,0.0,14.0,9.0,4.0,2.0
893,4.0,21.0,10.0,6.0,0.0
894,3.0,9.0,4.0,41.0,18.0
895,2.0,10.0,10.0,26.0,5.0
896,1.0,8.0,11.0,21.0,1.0
897,6.0,15.0,8.0,4.0,0.0
898,4.0,8.0,3.0,40.0,19.0
899,1.0,6.0,6.0,6.0,2.0
900,4.0,14.0,12.0,7.0,4.0
901,1.0,6.0,6.0,6.0,2.0
902,2.0,9.0,6.0,17.0,3.0
903,3.0,14.0,14.0,5.0,2.0
904,3.0,15.0,13.0,5.0,7.0
905,4.0,8.0,3.0,40.0,19.0
906,5.0,16.0,16.0,6.0,2.0
907,3.0,9.0,4.0,41.0,18.0
908,3.0,10.0,7.0,32.0,6.0
909,6.0,14.0,9.0,4.0,1.0
910,1.0,5.0,6.0,3.0,3.0
911,4.0,11.0,8.0,34.0,9.0
912,4.0,26.0,13.0,6.0,1.0
913,8.0,6.0,10.0,3.0,5.0
914,4.0,23.0,14.0,6.0,1.0
915,1.0,7.0,6.0,9.0,3.0
916,2.0,18.0,16.0,5.0,4.0
917,4.0,8.0,5.0,5.0,2.0
918,1.0,12.0,12.0,4.0,4.0
919,0.0,0.0,0.0,0.0,0.0
920,0.0,6.0,9.0,1.0,2.0
921,4.0,10.0,8.0,2.0,0.0
922,11.0,3.0,4.0,0.0,3.0
923,11.0,7.0,12.0,3.0,6.0
924,2.0,18.0,17.0,7.0,5.0
925,2.0,9.0,7.0,5.0,2.0
926,5.0,11.0,6.0,31.0,14.0
927,4.0,17.0,12.0,7.0,4.0
928,3.0,3.0,2.0,15.0,13.0
929,3.0,18.0,18.0,4.0,4.0
930,3.0,19.0,18.0,5.0,4.0
931,5.0,13.0,11.0,5.0,2.0
932,3.0,17.0,8.0,15.0,9.0
933,0.0,0.0,0.0,0.0,0.0
934,1.0,13.0,9.0,10.0,4.0
935,5.0,13.0,6.0,3.0,2.0
936,0.0,11.0,11.0,7.0,2.0
937,8.0,6.0,9.0,3.0,3.0
938,4.0,10.0,8.0,2.0,0.0
939,0.0,16.0,13.0,10.0,2.0
940,5.0,13.0,9.0,4.0,2.0
941,4.0,12.0,8.0,4.0,1.0
942,6.0,24.0,12.0,5.0,1.0
943,9.0,6.0,10.0,3.0,5.0
944,8.0,9.0,6.0,4.0,4.0
945,0.0,10.0,8.0,2.0,2.0
946,4.0,11.0,6.0,41.0,14.0
947,3.0,9.0,4.0,41.0,18.0
948,0.0,1.0,3.0,0.0,0.0
949,0.0,8.0,4.0,3.0,2.0
950,4.0,11.0,8.0,40.0,8.0
951,0.0,15.0,12.0,11.0,1.0
952,1.0,9.0,9.0,7.0,1.0
953,0.0,11.0,8.0,2.0,2.0
954,2.0,10.0,10.0,26.0,5.0
955,2.0,20.0,14.0,1.0,4.0
956,8.0,6.0,10.0,3.0,5.0
957,3.0,16.0,15.0,4.0,5.0
958,3.0,20.0,17.0,5.0,4.0
959,0.0,17.0,11.0,4.0,3.0
960,2.0,21.0,21.0,3.0,3.0
961,6.0,12.0,9.0,2.0,1.0
962,3.0,11.0,8.0,35.0,11.0
963,1.0,9.0,11.0,5.0,2.0
964,2.0,10.0,13.0,1.0,2.0
965,4.0,6.0,4.0,26.0,15.0
966,3.0,9.0,4.0,39.0,18.0
967,3.0,9.0,5.0,34.0,17.0
968,2.0,20.0,8.0,4.0,1.0
969,5.0,7.0,10.0,4.0,1.0
970,11.0,3.0,2.0,1.0,2.0
971,8.0,6.0,9.0,3.0,3.0
972,2.0,8.0,5.0,6.0,2.0
973,6.0,20.0,12.0,4.0,0.0
974,3.0,12.0,6.0,32.0,5.0
975,3.0,16.0,14.0,7.0,5.0
976,4.0,12.0,12.0,8.0,4.0
977,4.0,6.0,3.0,35.0,19.0
978,0.0,13.0,12.0,3.0,2.0
979,0.0,17.0,13.0,2.0,0.0
980,4.0,8.0,3.0,40.0,19.0
981,3.0,10.0,6.0,27.0,4.0
982,2.0,9.0,6.0,23.0,4.0
983,4.0,15.0,12.0,3.0,3.0
984,5.0,14.0,16.0,4.0,2.0
985,2.0,21.0,21.0,3.0,3.0
986,2.0,10.0,7.0,3.0,1.0
987,3.0,9.0,6.0,15.0,7.0
988,4.0,23.0,11.0,7.0,1.0
989,4.0,10.0,8.0,2.0,1.0
990,2.0,19.0,11.0,6.0,5.0
991,0.0,8.0,8.0,0.0,2.0
992,1.0,15.0,10.0,10.0,4.0
993,3.0,6.0,4.0,5.0,11.0
994,8.0,6.0,10.0,3.0,5.0
995,2.0,21.0,21.0,3.0,3.0
996,0.0,0.0,0.0,0.0,0.0
997,3.0,14.0,10.0,13.0,7.0
998,1.0,9.0,11.0,5.0,2.0
999,2.0,9.0,7.0,5.0,2.0
1000,3.0,16.0,15.0,4.0,5.0
1001,0.0,4.0,5.0,0.0,1.0
1002,4.0,19.0,14.0,4.0,1.0
1003,4.0,11.0,8.0,34.0,9.0
1004,3.0,7.0,3.0,34.0,23.0
1005,2.0,12.0,11.0,8.0,4.0
1006,3.0,7.0,3.0,34.0,23.0
1007,2.0,20.0,10.0,6.0,1.0
1008,0.0,0.0,0.0,0.0,0.0
1009,0.0,0.0,0.0,0.0,0.0
1010,8.0,6.0,9.0,3.0,3.0
1011,0.0,15.0,16.0,2.0,1.0
1012,3.0,7.0,5.0,16.0,12.0
1013,0.0,11.0,8.0,3.0,1.0
1014,1.0,15.0,11.0,10.0,4.0
1015,3.0,9.0,8.0,32.0,9.0
1016,2.0,19.0,18.0,7.0,3.0
1017,3.0,11.0,7.0,26.0,4.0
1018,1.0,4.0,6.0,2.0,2.0
1019,4.0,14.0,11.0,3.0,1.0
1020,0.0,13.0,7.0,4.0,0.0
1021,1.0,9.0,9.0,7.0,1.0
1022,4.0,21.0,15.0,7.0,2.0
1023,4.0,6.0,4.0,31.0,18.0
1024,4.0,10.0,8.0,5.0,2.0
1025,0.0,12.0,9.0,3.0,2.0
1026,7.0,9.0,7.0,3.0,2.0
1027,1.0,9.0,11.0,5.0,2.0
1028,2.0,8.0,6.0,3.0,2.0
1029,3.0,10.0,7.0,32.0,6.0
1030,0.0,6.0,4.0,0.0,0.0
1031,0.0,13.0,7.0,3.0,2.0
1032,4.0,24.0,17.0,6.0,3.0
1033,8.0,6.0,9.0,3.0,3.0
1034,0.0,0.0,0.0,0.0,0.0
1035,1.0,7.0,6.0,9.0,3.0
1036,3.0,6.0,4.0,12.0,12.0
1037,3.0,12.0,7.0,30.0,5.0
1038,0.0,16.0,12.0,2.0,3.0
1039,3.0,6.0,4.0,8.0,12.0
1040,3.0,16.0,16.0,6.0,3.0
1041,4.0,15.0,12.0,3.0,3.0
1042,1.0,15.0,10.0,10.0,4.0
1043,4.0,11.0,7.0,39.0,10.0
1044,2.0,11.0,10.0,5.0,4.0
1045,2.0,9.0,9.0,4.0,3.0
1046,4.0,20.0,16.0,5.0,0.0
1047,2.0,10.0,8.0,30.0,4.0
1048,4.0,18.0,17.0,5.0,4.0
1049,3.0,20.0,21.0,3.0,5.0
1050,4.0,11.0,8.0,34.0,9.0
1051,4.0,19.0,16.0,8.0,4.0
1052,0.0,6.0,4.0,0.0,0.0
1053,0.0,16.0,13.0,10.0,2.0
1054,6.0,14.0,7.0,3.0,0.0
1055,3.0,16.0,15.0,4.0,5.0
1056,2.0,9.0,9.0,5.0,1.0
1057,3.0,15.0,13.0,7.0,5.0
1058,0.0,15.0,16.0,2.0,1.0
1059,1.0,17.0,13.0,2.0,3.0
1060,6.0,21.0,10.0,6.0,0.0
1061,4.0,10.0,8.0,2.0,1.0
1062,1.0,6.0,6.0,6.0,2.0
1063,3.0,7.0,5.0,16.0,12.0
1064,1.0,4.0,4.0,1.0,3.0
1065,2.0,8.0,8.0,17.0,5.0
1066,3.0,9.0,5.0,34.0,17.0
1067,1.0,12.0,11.0,7.0,8.0
1068,2.0,9.0,6.0,23.0,4.0
1069,0.0,11.0,8.0,5.0,1.0
1070,8.0,6.0,11.0,3.0,3.0
1071,6.0,20.0,10.0,5.0,0.0
1072,1.0,16.0,10.0,10.0,5.0
1073,3.0,9.0,6.0,15.0,7.0
1074,2.0,9.0,8.0,19.0,3.0
1075,8.0,6.0,10.0,3.0,5.0
1076,11.0,7.0,12.0,3.0,5.0
1077,3.0,5.0,2.0,25.0,21.0
1078,2.0,10.0,6.0,3.0,1.0
1079,3.0,9.0,8.0,24.0,4.0
1080,6.0,20.0,10.0,5.0,0.0
1081,2.0,20.0,10.0,5.0,1.0
1082,0.0,0.0,0.0,0.0,0.0
1083,1.0,11.0,7.0,10.0,6.0
1084,2.0,21.0,21.0,3.0,3.0
1085,3.0,9.0,8.0,20.0,3.0
1086,3.0,10.0,6.0,27.0,4.0
1087,1.0,8.0,12.0,2.0,3.0
1088,8.0,6.0,11.0,3.0,3.0
1089,4.0,6.0,4.0,31.0,18.0
1090,2.0,9.0,8.0,19.0,3.0
1091,2.0,8.0,9.0,0.0,2.0
1092,0.0,12.0,10.0,7.0,3.0
1093,4.0,6.0,3.0,35.0,19.0
1094,0.0,4.0,3.0,4.0,3.0
1095,5.0,16.0,16.0,6.0,2.0
1096,0.0,17.0,11.0,4.0,3.0
1097,1.0,18.0,10.0,4.0,4.0
1098,5.0,8.0,12.0,3.0,4.0
1099,3.0,15.0,15.0,8.0,4.0
1100,1.0,8.0,8.0,7.0,1.0
1101,3.0,7.0,6.0,7.0,3.0
1102,2.0,14.0,11.0,6.0,4.0
1103,4.0,11.0,11.0,2.0,2.0
1104,5.0,12.0,9.0,3.0,0.0
1105,1.0,10.0,9.0,5.0,0.0
1106,0.0,8.0,8.0,0.0,2.0
1107,0.0,0.0,0.0,0.0,0.0
1108,0.0,14.0,8.0,3.0,2.0
1109,4.0,14.0,12.0,7.0,4.0
1110,0.0,18.0,12.0,4.0,2.0
1111,1.0,9.0,8.0,10.0,2.0
1112,4.0,8.0,6.0,4.0,2.0
1113,4.0,8.0,3.0,40.0,19.0
1114,8.0,24.0,16.0,7.0,2.0
1115,3.0,10.0,8.0,30.0,3.0
1116,5.0,15.0,17.0,4.0,5.0
1117,9.0,6.0,9.0,6.0,2.0
1118,3.0,3.0,2.0,15.0,13.0
1119,8.0,6.0,11.0,3.0,3.0
1120,3.0,17.0,8.0,17.0,8.0
1121,0.0,11.0,8.0,3.0,1.0
1122,1.0,9.0,8.0,10.0,2.0
1123,7.0,12.0,10.0,1.0,0.0
1124,6.0,12.0,9.0,2.0,1.0
1125,2.0,9.0,8.0,19.0,3.0
1126,2.0,8.0,7.0,21.0,3.0
1127,4.0,11.0,8.0,39.0,12.0
1128,7.0,5.0,10.0,4.0,2.0
1129,2.0,9.0,7.0,5.0,2.0
1130,1.0,7.0,6.0,9.0,3.0
1131,6.0,11.0,9.0,3.0,1.0
1132,3.0,6.0,4.0,5.0,11.0
1133,8.0,6.0,10.0,3.0,5.0
1134,2.0,12.0,10.0,6.0,4.0
1135,2.0,10.0,10.0,25.0,4.0
1136,2.0,11.0,8.0,3.0,1.0
1137,1.0,4.0,6.0,2.0,2.0
1138,3.0,9.0,8.0,24.0,4.0
1139,2.0,11.0,9.0,7.0,2.0
1140,4.0,19.0,14.0,4.0,1.0
1141,0.0,15.0,16.0,2.0,1.0
1142,3.0,9.0,8.0,30.0,4.0
1143,3.0,15.0,15.0,4.0,4.0
1144,4.0,10.0,12.0,22.0,1.0
1145,0.0,2.0,2.0,3.0,0.0
1146,0.0,8.0,8.0,0.0,2.0
1147,2.0,10.0,9.0,27.0,4.0
1148,4.0,6.0,9.0,4.0,1.0
1149,2.0,16.0,15.0,2.0,2.0
1150,0.0,9.0,8.0,5.0,0.0
1151,6.0,19.0,14.0,6.0,0.0
1152,11.0,5.0,6.0,4.0,4.0
1153,3.0,9.0,6.0,15.0,7.0
1154,1.0,12.0,8.0,8.0,5.0
1155,0.0,15.0,9.0,3.0,4.0
1156,3.0,10.0,7.0,32.0,7.0
1157,2.0,11.0,7.0,3.0,2.0
1158,0.0,0.0,0.0,0.0,0.0
1159,2.0,18.0,12.0,4.0,0.0
1160,3.0,12.0,9.0,6.0,6.0
1161,5.0,13.0,11.0,5.0,2.0
1162,6.0,16.0,9.0,4.0,0.0
1163,0.0,13.0,10.0,7.0,2.0
1164,3.0,16.0,15.0,4.0,5.0
1165,3.0,12.0,6.0,32.0,5.0
1166,7.0,8.0,13.0,3.0,4.0
1167,3.0,6.0,4.0,5.0,11.0
1168,0.0,10.0,8.0,2.0,1.0
1169,1.0,12.0,11.0,7.0,8.0
1170,0.0,0.0,0.0,0.0,0.0
1171,5.0,12.0,6.0,29.0,12.0
1172,3.0,6.0,4.0,5.0,11.0
1173,4.0,20.0,10.0,7.0,1.0
1174,0.0,14.0,9.0,4.0,2.0
1175,2.0,20.0,10.0,7.0,1.0
1176,1.0,16.0,10.0,10.0,4.0
1177,4.0,11.0,8.0,34.0,9.0
1178,8.0,6.0,10.0,3.0,5.0
1179,2.0,17.0,7.0,5.0,1.0
1180,2.0,8.0,7.0,6.0,3.0
1181,0.0,0.0,0.0,0.0,0.0
1182,2.0,16.0,9.0,3.0,2.0
1183,4.0,6.0,9.0,4.0,1.0
1184,3.0,6.0,4.0,5.0,11.0
1185,2.0,16.0,11.0,3.0,2.0
1186,0.0,13.0,7.0,3.0,2.0
1187,3.0,6.0,4.0,5.0,11.0
1188,3.0,17.0,8.0,17.0,8.0
1189,2.0,15.0,13.0,1.0,8.0
1190,4.0,11.0,12.0,5.0,4.0
1191,3.0,6.0,4.0,8.0,12.0
1192,1.0,6.0,6.0,6.0,2.0
1193,3.0,10.0,6.0,27.0,4.0
1194,1.0,4.0,4.0,1.0,3.0
1195,0.0,16.0,13.0,10.0,2.0
1196,5.0,10.0,5.0,3.0,1.0
1197,2.0,8.0,7.0,21.0,3.0
1198,1.0,6.0,6.0,4.0,2.0
1199,1.0,15.0,11.0,9.0,7.0
1200,1.0,11.0,14.0,3.0,3.0
1201,1.0,15.0,10.0,10.0,2.0
1202,4.0,10.0,8.0,2.0,0.0
1203,5.0,14.0,16.0,5.0,1.0
1204,4.0,18.0,15.0,6.0,4.0
1205,1.0,16.0,10.0,4.0,1.0
1206,0.0,0.0,0.0,0.0,0.0
1207,4.0,6.0,9.0,4.0,1.0
1208,7.0,12.0,10.0,1.0,0.0
1209,0.0,0.0,0.0,0.0,0.0
1210,4.0,13.0,12.0,7.0,4.0
1211,4.0,26.0,15.0,5.0,1.0
1212,1.0,14.0,9.0,10.0,4.0
1213,2.0,13.0,9.0,3.0,2.0
1214,3.0,9.0,6.0,15.0,7.0
1215,1.0,6.0,6.0,6.0,2.0
1216,3.0,10.0,7.0,32.0,7.0
1217,0.0,5.0,4.0,4.0,2.0
1218,4.0,6.0,4.0,31.0,18.0
1219,0.0,8.0,8.0,0.0,2.0
1220,6.0,12.0,9.0,2.0,1.0
1221,3.0,9.0,8.0,24.0,4.0
1222,3.0,9.0,6.0,15.0,7.0
1223,8.0,6.0,9.0,3.0,3.0
1224,2.0,24.0,16.0,6.0,2.0
1225,9.0,6.0,9.0,6.0,2.0
1226,2.0,12.0,11.0,8.0,4.0
1227,4.0,14.0,12.0,7.0,4.0
1228,11.0,5.0,5.0,4.0,2.0
1229,0.0,17.0,11.0,4.0,3.0
1230,0.0,13.0,7.0,3.0,2.0
1231,3.0,9.0,6.0,15.0,7.0
1232,0.0,12.0,9.0,4.0,2.0
1233,2.0,27.0,16.0,7.0,2.0
1234,2.0,9.0,7.0,5.0,2.0
1235,3.0,15.0,13.0,8.0,3.0
1236,4.0,19.0,16.0,5.0,2.0
1237,4.0,18.0,8.0,4.0,0.0
1238,1.0,15.0,12.0,9.0,2.0
1239,8.0,6.0,9.0,3.0,3.0
1240,1.0,4.0,6.0,2.0,2.0
1241,2.0,7.0,3.0,1.0,0.0
1242,4.0,8.0,10.0,4.0,1.0
1243,5.0,11.0,8.0,2.0,0.0
1244,3.0,7.0,6.0,7.0,4.0
1245,4.0,18.0,14.0,5.0,2.0
1246,3.0,20.0,21.0,3.0,5.0
1247,1.0,15.0,11.0,10.0,4.0
1248,3.0,7.0,4.0,22.0,15.0
1249,3.0,16.0,12.0,9.0,3.0
1250,4.0,9.0,7.0,31.0,8.0
1251,4.0,16.0,11.0,8.0,2.0
1252,2.0,9.0,8.0,6.0,0.0
1253,3.0,16.0,15.0,4.0,5.0
