listing_id,count_commerical,count_mrt_station,count_primary,count_secondary,count_shopping
713769,0,0,6,2,2
476259,0,1,2,0,0
316270,0,4,0,0,3
166319,0,3,1,2,1
202920,0,2,0,1,1
561405,1,3,0,0,3
338901,1,13,0,0,11
233385,0,0,0,0,1
565396,0,3,1,3,1
958032,0,0,6,2,2
979199,0,0,5,2,1
607656,0,0,0,0,0
224277,0,2,1,2,1
141087,0,1,2,1,1
682885,0,2,2,2,2
552587,1,3,2,1,3
139155,0,1,0,2,0
515473,0,2,0,0,1
666490,1,12,2,1,15
703089,0,3,1,2,1
543283,0,0,1,3,0
547145,0,2,2,2,1
109901,1,12,2,1,16
343157,0,1,0,0,2
767176,0,2,2,3,3
343870,0,1,3,1,2
264232,0,2,3,1,0
879063,0,0,1,0,0
826929,1,4,4,2,2
820295,0,0,1,3,5
825754,0,2,4,0,0
668392,1,1,2,1,5
292697,0,0,1,1,1
995383,0,0,4,2,1
758377,0,0,3,2,0
703055,0,1,1,0,0
424649,0,0,0,0,0
564149,0,2,2,0,3
326147,0,2,2,4,3
677963,0,1,1,1,2
265267,0,1,1,4,0
770838,0,2,1,0,1
638844,1,10,1,1,11
316648,0,0,4,2,1
440861,0,3,0,0,19
249284,0,1,1,1,1
395683,1,1,0,5,1
806863,0,9,0,0,2
886561,0,2,0,0,1
812117,0,3,2,1,3
227005,0,0,4,3,0
681963,0,1,1,4,0
983914,0,0,0,1,1
726019,1,0,0,0,0
782983,0,3,1,2,1
517315,0,1,1,3,0
955794,0,2,0,1,10
819621,0,1,2,5,4
708241,0,1,2,4,0
533292,0,2,0,3,0
946191,1,0,0,0,0
443244,0,3,1,0,1
199594,0,2,0,1,1
179166,1,3,4,3,3
654860,0,2,0,0,12
106181,0,1,2,1,2
168013,0,1,0,3,0
274067,0,3,1,3,1
918663,0,2,3,3,4
106127,1,1,1,2,1
645633,0,0,4,1,2
805848,0,2,1,0,14
551810,0,1,3,3,2
286522,0,1,0,0,7
403165,0,0,0,0,0
124007,0,1,1,0,0
775193,0,1,0,0,19
885230,0,1,3,2,3
847334,0,1,5,5,1
981257,0,0,3,2,0
109024,0,0,3,1,2
188613,1,0,0,0,0
101147,0,4,0,0,3
805065,0,5,2,3,3
783379,0,1,1,1,2
947678,1,3,2,1,3
549490,0,0,3,2,0
295153,0,0,0,0,0
833372,0,0,2,0,0
171229,1,1,3,2,4
926025,0,1,6,2,2
366449,0,0,2,1,2
317046,0,2,4,3,5
973459,0,3,3,5,1
271573,1,3,2,1,3
860810,0,0,1,0,0
270842,0,3,1,0,1
710391,0,0,3,1,0
945665,0,3,2,2,0
211775,0,0,0,0,0
689434,0,5,2,0,4
244948,0,3,1,0,1
977060,0,0,8,4,3
866228,0,1,4,3,1
109057,0,0,7,3,1
236220,0,2,2,0,0
850908,0,2,0,1,10
895126,0,2,0,1,1
863646,1,1,4,1,2
552166,0,1,2,4,0
570623,0,0,0,0,0
972153,0,1,4,1,2
893358,0,1,3,2,3
139465,0,3,1,0,1
459638,0,1,3,1,2
347851,0,1,1,0,2
583196,0,3,1,0,1
808812,0,3,2,1,3
748005,0,2,4,3,0
332503,0,2,2,0,4
185439,0,6,1,0,2
901602,0,0,0,0,0
992206,1,3,2,1,3
825201,0,1,0,1,1
244503,0,1,3,2,3
428900,1,0,2,1,0
964919,0,1,1,3,0
574725,0,1,0,0,1
994074,1,3,1,0,5
285999,0,2,0,0,1
379271,0,2,1,0,0
215641,0,0,2,1,0
129052,1,1,3,3,2
799843,1,2,5,3,1
276054,0,1,2,1,0
207376,0,0,0,0,0
390713,0,1,3,2,3
708766,0,0,0,1,0
329028,0,0,0,0,0
999703,0,2,3,3,3
883056,0,1,4,3,1
728941,0,0,2,2,5
181286,0,2,4,1,2
544161,0,4,0,0,3
999173,0,0,0,0,0
901522,1,3,2,1,3
882572,0,2,1,0,3
510210,1,12,2,1,15
183903,0,1,1,0,0
184695,1,0,0,0,0
171562,0,3,1,3,1
900323,0,4,0,0,3
356733,0,2,0,0,1
579338,1,1,3,3,1
933055,1,1,0,5,1
298373,0,1,4,5,2
780363,0,2,2,4,3
395269,0,2,0,0,0
759840,0,1,3,1,2
270377,0,1,1,0,2
327001,0,4,0,0,3
672464,0,1,4,4,1
604456,0,2,7,3,2
944545,0,2,3,3,1
821490,2,2,2,0,5
491345,0,0,2,1,0
461754,0,0,6,2,2
641895,0,2,2,0,0
105034,0,2,0,0,1
227967,0,1,0,3,0
875519,1,0,0,0,1
249674,0,0,1,0,0
878990,0,0,2,0,1
133569,0,2,2,0,0
506001,1,0,1,3,0
514012,1,4,1,2,1
301680,0,1,2,2,2
334280,0,10,1,1,4
471362,1,1,2,0,3
204364,0,3,0,0,20
862016,0,1,4,3,1
459790,0,0,1,0,0
983044,0,3,3,5,1
339405,0,7,1,0,8
656040,0,2,2,2,2
509111,0,1,3,1,2
408972,0,2,3,3,1
399385,0,0,0,0,0
731466,0,4,3,2,0
848029,0,1,4,5,2
806890,1,3,2,1,3
118076,1,3,3,2,1
233324,1,3,0,0,3
692956,1,0,3,1,1
200634,1,2,1,3,2
414749,0,2,1,3,1
196342,0,0,0,0,0
926734,1,3,2,1,3
713260,0,0,4,3,1
300363,0,1,5,2,1
327686,0,0,1,1,0
836582,0,1,2,1,1
268165,0,0,4,1,2
313757,0,0,0,4,2
388345,0,1,2,1,0
313548,1,1,2,1,5
785394,0,2,4,4,1
566091,0,2,3,1,1
295755,0,2,0,1,10
495300,1,8,0,0,3
332951,0,3,0,0,18
987548,0,1,3,1,0
485573,0,6,0,1,3
277758,0,1,6,4,1
128256,0,1,0,0,11
619810,0,3,1,2,0
940072,0,1,3,1,2
855867,0,1,6,4,1
540762,1,3,2,1,3
576850,0,0,2,1,1
606736,0,1,6,3,3
897167,0,1,4,2,2
146665,0,0,1,1,0
487743,1,1,5,2,3
780119,0,1,4,2,3
428458,0,2,5,2,4
384899,0,1,1,3,0
517875,0,0,2,0,0
705763,0,1,2,4,0
645594,1,1,1,3,2
717955,0,3,0,0,20
702591,1,3,2,1,3
621559,0,3,1,2,1
769395,0,1,4,4,3
989519,1,10,0,1,7
441251,1,12,2,1,15
877577,0,1,3,2,1
834409,0,1,0,5,4
671959,0,0,4,3,0
180505,0,3,3,5,1
806650,0,2,6,2,3
439095,0,1,0,0,0
415628,0,1,3,2,3
842909,2,3,2,2,2
918292,1,0,1,3,0
799788,0,1,1,0,1
496700,0,1,1,1,2
482823,0,0,1,1,0
884514,1,3,2,1,3
577110,1,12,2,1,16
978725,0,0,2,1,2
785149,0,2,2,2,2
120255,0,0,5,1,3
244926,0,1,2,3,0
567595,0,2,3,4,4
967285,0,0,3,1,0
738641,0,0,2,3,1
393475,1,3,3,4,2
987453,0,1,2,2,1
780342,0,1,0,0,1
240755,1,1,3,0,5
899709,1,3,3,2,4
543082,0,2,0,1,0
173375,0,3,3,2,1
111168,1,0,0,0,0
617983,0,0,0,0,0
957488,0,9,1,0,3
453768,0,0,0,0,0
422972,0,3,1,3,0
687124,1,3,2,1,3
945121,0,1,5,2,1
654621,0,1,2,2,2
906841,1,3,0,0,3
676575,0,1,3,3,0
483360,1,2,2,0,4
980188,0,12,1,0,4
583729,0,5,2,0,4
874301,0,1,2,1,3
101861,0,1,4,3,0
990290,1,1,2,1,3
469293,0,0,3,1,1
676927,0,4,0,0,3
555382,0,3,3,1,0
164888,1,3,1,0,5
496682,1,11,2,1,12
957243,0,1,0,0,1
329142,1,10,1,1,14
100916,2,3,2,2,2
411056,1,0,3,2,4
824954,0,0,1,3,5
796859,2,2,2,1,5
896218,0,1,2,4,0
610036,0,0,2,1,1
740462,1,3,4,4,4
261056,0,1,3,5,1
704216,0,1,2,3,1
727325,0,1,3,4,4
868473,0,3,3,5,1
613639,0,2,0,1,10
447566,0,0,3,2,2
493857,0,2,0,0,2
836052,1,1,2,1,5
733592,0,2,0,1,1
350962,0,4,0,0,3
763985,0,0,4,3,1
240673,1,0,0,0,0
932651,0,0,2,3,1
641082,1,1,2,4,1
986545,0,1,0,0,14
457065,0,0,1,0,0
495887,0,1,3,3,1
544836,0,0,4,1,2
559323,0,3,2,1,3
845662,0,1,2,2,3
177619,0,2,5,4,2
821880,0,0,2,2,3
235241,0,1,4,3,1
870358,0,2,0,0,1
612774,0,1,4,4,0
778553,0,0,4,3,0
874815,1,12,2,1,15
160123,0,1,1,3,0
611459,0,0,2,0,0
997860,0,1,3,2,1
605222,1,2,4,4,3
335239,0,0,4,2,1
961848,0,0,2,1,2
607868,0,1,1,0,0
285708,0,1,6,3,1
642951,0,0,4,3,0
132135,0,2,0,0,1
201641,0,1,7,5,4
284167,1,1,1,1,3
415103,0,4,0,0,3
184153,0,1,4,2,3
554691,0,2,0,3,0
207250,0,0,1,2,0
605287,0,6,0,1,3
581461,0,1,0,0,0
432714,1,2,5,4,2
627838,0,0,0,1,0
789080,0,2,0,0,1
280081,1,1,3,3,1
348893,0,2,1,4,2
584619,0,2,2,3,0
398347,0,0,0,0,0
842694,0,2,3,3,3
906369,0,2,1,2,0
988387,0,1,2,3,5
582607,0,0,0,0,0
267505,0,0,6,3,3
468038,0,2,1,0,0
935606,0,1,4,2,4
811046,0,2,1,2,1
124302,0,2,3,2,1
435891,0,1,2,0,0
984131,0,3,3,1,0
469951,0,1,0,0,1
909610,0,0,7,2,2
848667,0,2,0,0,1
971463,0,2,2,3,3
543496,0,1,3,1,2
566059,0,4,0,0,3
914367,0,1,3,3,1
460025,1,3,2,1,3
113143,0,0,4,2,0
554009,0,5,2,0,4
325756,0,2,0,1,10
818871,0,1,4,2,4
860359,1,10,1,1,14
864342,0,1,1,1,1
965730,0,2,4,1,2
678031,1,1,3,3,1
829364,0,2,2,0,2
723471,0,2,0,3,0
563153,0,1,2,0,2
284754,0,1,2,1,1
409774,0,1,1,0,0
170769,0,3,3,5,1
823889,0,1,5,2,1
798646,0,1,4,4,2
311016,1,0,6,2,2
388199,0,0,4,3,0
153266,0,3,2,1,3
944658,0,1,0,0,0
823260,0,1,4,3,1
591773,0,1,4,2,2
901907,1,3,0,0,1
961524,0,2,1,3,0
443769,1,3,0,0,1
200300,0,0,1,2,5
641471,1,8,0,0,3
830884,1,3,2,1,3
161087,0,0,6,3,3
548405,0,1,5,2,1
129335,0,2,1,1,1
192054,0,5,2,0,4
836482,0,0,5,3,1
490195,0,2,0,0,1
869157,1,2,2,2,3
421124,0,1,0,1,1
857384,2,2,2,0,5
198189,0,0,6,3,1
984814,0,1,3,2,1
148069,0,2,0,0,1
369161,0,2,0,1,10
242917,0,0,6,4,1
802169,1,1,4,3,1
460857,0,0,1,0,0
126751,0,2,0,0,2
817186,1,3,2,1,3
162151,1,1,1,2,1
556649,0,0,2,0,0
613612,0,2,2,3,3
336801,0,1,0,1,1
876094,0,2,0,0,0
990799,0,0,2,1,2
811211,0,1,2,2,0
180089,0,1,2,1,1
625069,0,0,4,3,1
336270,0,1,1,1,1
949277,0,1,5,3,5
896707,1,0,1,0,1
306961,0,1,3,5,1
843233,1,3,1,0,3
564926,1,3,2,1,3
703573,0,0,5,1,2
426903,0,2,0,0,1
528308,0,1,3,1,2
990125,1,10,1,1,11
131292,0,1,2,1,0
180585,1,3,0,0,3
606611,0,0,3,1,2
291903,0,1,1,4,0
496969,0,1,2,0,1
167608,0,0,6,3,3
601283,0,0,2,3,0
784202,1,11,1,1,9
331322,1,12,2,1,16
240697,0,1,4,5,2
472154,0,0,3,4,1
386753,1,0,0,0,1
829982,0,2,1,1,0
146559,0,0,0,0,0
418171,0,3,2,1,0
836775,1,10,1,1,14
518010,0,3,3,5,1
945335,1,1,1,1,2
640794,0,1,2,4,0
215350,0,0,0,0,0
942383,0,1,0,0,2
433037,0,1,3,3,1
299022,0,3,1,0,1
768636,0,4,2,0,3
919791,0,6,1,0,6
342024,0,5,2,0,4
793724,0,7,1,1,4
395965,0,3,1,0,1
353391,1,3,2,3,2
564626,0,2,5,4,2
479309,0,6,1,1,3
548349,0,1,1,3,2
756489,0,1,1,4,0
755757,0,1,6,5,2
122477,0,1,1,4,0
474904,1,3,2,3,5
472074,1,0,2,1,2
554015,0,1,3,5,1
791056,0,4,0,0,20
627990,0,0,1,1,1
652758,0,7,1,1,4
236394,0,6,0,1,3
593692,0,1,3,0,4
784049,0,0,1,0,0
741859,0,1,0,0,0
326836,1,3,2,0,2
414262,1,2,2,2,3
332564,0,2,0,1,1
697019,0,5,2,0,4
923576,1,2,0,0,0
915563,0,0,0,0,0
696350,0,2,6,3,2
220107,1,4,6,5,1
442092,0,0,1,0,0
327953,2,2,2,1,5
773540,0,2,3,1,1
461956,0,2,0,4,0
382872,1,3,2,1,3
474469,0,3,1,3,0
142682,0,7,1,1,4
106663,0,1,5,3,5
574105,0,1,2,1,1
561035,1,3,5,3,4
302372,0,0,1,0,0
223995,0,1,1,0,0
424561,1,3,2,1,3
944950,0,7,1,1,4
306543,0,4,0,0,3
620692,0,0,1,2,5
755062,0,1,4,2,0
550813,0,0,1,0,0
783035,1,10,1,1,14
864182,0,2,1,2,0
892840,1,1,0,5,1
178157,0,1,1,0,2
446826,0,0,3,1,1
798564,0,1,5,1,1
144957,1,0,0,1,0
914112,0,1,0,0,1
297693,1,12,2,1,15
441091,0,1,1,1,2
433605,0,2,3,0,3
419868,0,1,3,3,3
232897,1,0,2,0,4
937047,0,1,3,2,1
905554,0,6,1,0,2
219030,0,2,1,0,14
760623,0,0,1,0,0
530712,0,2,2,3,0
378417,0,0,2,0,0
749247,0,0,5,2,1
727809,0,1,2,0,0
703680,0,2,3,3,3
336124,0,0,4,3,0
344394,0,0,3,1,0
243707,0,1,3,2,1
558711,0,0,6,3,1
588109,0,0,7,5,3
283038,0,0,1,1,1
917388,0,2,2,3,1
289186,1,3,2,1,3
495397,0,7,1,1,4
238663,1,3,2,1,3
177172,0,0,4,3,0
816988,0,0,1,3,0
963574,0,1,0,0,1
418662,0,2,3,1,0
578880,0,1,1,3,0
935183,0,3,2,2,0
712848,0,1,3,2,3
912877,0,1,1,0,0
623193,1,3,2,1,3
818444,0,2,0,1,10
720970,0,1,0,0,0
366501,1,3,0,0,3
854099,1,2,5,4,2
879105,0,2,1,4,1
336390,0,2,0,3,0
811952,0,0,1,2,1
485094,0,1,0,0,11
866119,0,1,3,3,1
813624,0,1,2,3,1
524866,0,0,1,1,2
848051,1,10,1,1,11
669350,0,3,1,3,1
311603,0,1,2,2,4
223545,0,1,5,4,5
974921,0,0,3,0,5
248167,0,3,3,1,0
459546,1,3,0,0,1
735725,0,3,0,1,8
116737,0,1,1,1,2
777006,0,2,0,0,1
761623,0,0,2,2,1
596957,0,1,0,3,0
810814,0,2,0,0,1
291711,0,2,2,4,0
239860,0,1,2,5,4
153921,0,1,3,5,1
859297,1,2,3,4,2
560711,0,9,0,0,3
549382,0,2,0,1,10
777374,1,2,1,1,3
827790,0,0,1,1,0
975129,1,2,1,3,3
245759,0,3,3,3,0
199777,0,2,0,0,19
249366,0,3,2,1,3
149017,1,4,1,2,1
708951,1,1,3,1,5
361880,1,12,2,1,16
460843,0,0,3,3,1
596926,0,0,2,0,0
590071,0,3,1,3,0
772756,1,3,3,3,1
516074,0,2,0,1,1
815088,0,7,1,1,4
502953,0,3,2,1,0
225241,1,0,0,0,0
789869,1,11,0,0,4
156323,0,1,3,1,1
600512,1,3,4,3,2
657358,0,1,2,0,2
977262,0,0,1,2,5
218196,0,2,3,1,0
867066,0,0,2,2,2
672057,0,1,1,0,0
491642,0,2,2,0,3
658503,1,3,2,1,3
854815,0,1,0,0,0
367019,1,2,4,2,0
898123,0,1,0,1,1
205188,0,2,0,3,0
415940,0,0,3,2,0
300440,1,1,0,5,1
778857,1,3,3,1,4
700605,0,5,2,0,4
715904,0,1,5,3,2
832117,1,1,3,3,3
293676,0,2,0,1,10
712922,0,3,1,0,1
605838,1,1,1,1,2
226359,0,2,0,1,1
450262,0,0,3,3,1
331840,0,3,1,3,0
853958,0,0,1,0,0
996425,1,3,5,3,4
403770,0,1,0,3,0
165469,0,1,1,1,1
929532,0,2,0,1,1
904974,1,3,2,1,3
310051,0,0,0,0,0
258997,1,4,3,3,1
744949,0,2,0,1,10
807830,0,4,0,0,3
883989,0,0,1,0,2
177331,0,1,3,5,1
448765,0,1,1,4,0
718476,1,4,3,2,1
464128,0,0,4,3,1
907205,0,2,0,1,1
609641,0,3,1,3,1
138962,0,1,3,3,4
790185,0,1,4,4,1
675786,0,0,1,2,5
540145,0,1,2,3,1
413271,0,0,3,2,2
174643,0,0,0,0,0
528083,0,1,0,1,1
504199,0,0,3,4,1
265200,0,0,3,2,1
212724,0,2,0,1,4
947612,1,2,2,3,2
304742,0,1,0,3,0
418824,1,3,2,1,3
351869,0,2,2,3,3
992334,0,2,0,0,1
578580,0,0,0,0,0
368251,0,3,1,2,4
460333,1,10,1,1,11
645298,0,1,0,3,0
824430,0,1,5,4,4
581921,1,3,3,2,2
647763,0,2,0,0,1
851949,0,2,0,1,1
100218,0,0,4,3,1
321394,0,1,3,3,4
727757,0,0,5,2,2
790758,0,3,0,0,18
679820,0,2,1,2,0
100515,1,1,5,2,3
385276,0,3,1,2,4
438453,0,2,0,1,10
809803,1,3,2,1,3
469484,0,5,2,0,4
218480,0,1,2,4,0
996538,0,4,0,0,20
553792,1,3,3,4,2
343817,0,2,2,3,0
102390,0,1,5,1,1
482174,0,0,1,2,5
904875,0,2,0,0,1
570335,0,1,1,3,0
752506,0,2,0,3,0
450385,0,0,4,3,0
391662,0,2,2,3,3
297110,1,1,4,3,1
127401,0,9,0,0,2
263603,0,4,0,0,3
884383,0,2,0,1,10
524631,0,9,1,0,3
175843,0,1,2,1,1
897537,0,3,0,0,19
844925,0,5,2,0,4
213622,0,0,2,0,0
749532,0,6,1,1,3
839245,0,1,5,3,3
973732,0,0,1,1,1
591736,0,0,0,0,0
842328,1,3,2,1,3
840063,0,1,3,1,1
105599,0,1,3,1,0
473751,0,0,1,0,0
275048,0,3,0,0,2
147719,0,0,2,2,1
257380,1,3,2,1,3
268255,0,0,3,4,1
104919,1,2,1,3,2
532351,0,2,0,3,0
200457,0,1,1,3,0
689288,0,2,2,3,2
528699,0,1,0,3,0
696166,0,1,4,2,0
965236,0,0,0,0,0
765820,0,0,1,4,2
348944,0,2,1,2,1
565470,0,1,3,3,1
612687,0,5,2,3,1
981615,0,2,6,2,3
832980,0,1,1,3,0
348820,1,11,1,1,9
876751,0,2,2,0,0
198939,0,1,1,4,0
713071,1,3,2,1,3
351176,1,3,2,1,3
260875,0,4,0,0,3
828915,0,2,4,3,3
219633,0,0,3,1,0
996773,1,3,2,1,1
392176,1,10,1,1,11
951669,0,3,2,2,0
754732,0,0,2,0,0
653436,1,4,3,2,1
967487,0,1,1,3,0
163183,0,2,0,0,1
406410,1,12,2,0,15
784926,0,0,5,3,1
966074,0,2,0,1,1
401792,0,1,2,0,0
775914,0,0,2,1,3
970351,3,3,1,2,3
395954,0,1,2,4,0
327403,0,1,1,3,0
668595,0,12,1,0,4
613718,1,2,1,2,2
768298,0,2,4,4,3
942238,0,1,3,2,4
626169,0,0,2,2,1
755485,0,1,2,0,3
401463,0,0,2,1,2
112418,1,0,3,1,1
855411,0,0,6,2,2
641239,0,2,3,1,0
853827,0,2,4,3,1
162911,0,2,4,4,2
525805,0,1,2,1,1
722810,0,2,4,3,5
959461,0,0,3,2,4
978755,0,0,2,1,1
350297,0,3,2,2,0
414842,0,1,0,0,0
716029,0,1,0,0,0
639257,0,2,2,3,0
606263,0,2,0,1,1
591811,0,1,2,1,1
719208,0,3,0,0,20
578489,0,2,2,3,0
616063,1,0,0,0,0
189326,1,2,1,2,2
510540,0,2,4,3,2
507362,0,5,2,0,4
627850,0,0,4,3,0
359964,0,1,2,1,1
204656,0,0,2,1,2
567473,0,3,1,0,1
114859,1,1,0,5,1
720556,0,1,0,1,1
224902,0,0,4,0,1
583379,0,0,9,5,3
606222,0,1,0,0,19
637519,0,1,3,2,3
435497,0,0,1,1,0
935251,0,0,0,0,0
592543,0,1,6,4,1
118016,0,1,0,3,0
945564,0,5,2,0,4
915496,0,1,5,2,4
248652,0,0,5,4,1
982227,1,4,1,2,1
416000,0,2,0,1,1
199523,0,2,2,3,1
487528,0,1,2,1,1
915559,0,0,0,0,0
736621,0,1,3,5,1
468763,0,2,0,0,2
365084,1,0,0,0,0
388864,0,3,0,0,20
909351,0,2,3,1,0
665590,0,1,1,1,2
194317,1,1,5,2,3
285672,0,1,0,1,0
554469,0,1,2,2,1
133361,0,1,1,4,0
251503,0,0,0,0,1
871084,0,1,1,2,3
104854,0,7,1,1,4
181177,0,2,3,3,3
979202,0,1,1,2,0
716507,0,1,0,0,1
632246,0,2,0,1,1
453590,1,12,2,0,15
544554,0,2,7,5,3
659246,0,2,0,3,0
172151,1,2,7,2,5
699850,0,0,1,1,0
854229,1,4,4,5,1
447292,0,1,0,3,0
461848,0,1,5,3,3
177810,2,2,2,1,5
100966,0,0,3,4,1
218798,0,0,2,1,2
877544,0,3,1,2,4
185300,0,2,2,4,3
654446,0,0,0,0,0
972044,0,0,0,0,0
382032,0,2,2,2,1
430042,0,1,2,1,2
584645,0,1,3,3,1
320284,0,0,0,0,0
653512,0,0,0,0,0
453461,1,0,0,0,0
671806,0,1,2,1,0
913856,0,1,2,3,2
478102,0,0,1,3,0
730914,1,1,3,1,5
640480,0,1,0,3,1
136267,0,2,0,0,0
537783,0,0,0,0,0
132523,0,3,1,3,1
467272,0,3,1,0,1
262078,0,2,0,3,1
860169,0,3,3,5,1
845382,0,0,0,0,0
381121,0,1,2,3,1
570170,0,1,2,3,0
476577,0,0,2,3,1
441054,0,1,0,0,6
906130,0,2,0,0,1
413203,0,2,0,1,10
223241,0,1,2,2,2
835291,0,3,1,0,1
476802,0,3,0,0,2
960327,0,1,1,1,2
345082,0,3,0,0,1
733897,1,12,2,1,16
919520,0,1,1,2,0
941461,0,0,3,2,0
417383,1,3,7,4,6
703263,1,2,4,3,1
405224,0,3,1,3,0
585348,0,0,3,1,1
326416,0,2,3,2,1
516711,0,1,2,4,0
870106,1,1,5,3,3
121224,0,1,2,3,0
853714,0,7,1,1,4
428017,1,13,0,0,11
521408,0,1,0,0,1
111583,0,1,3,1,2
620973,1,1,0,5,1
934931,0,0,3,2,2
296983,0,2,4,0,0
165482,0,2,3,3,1
927813,0,1,3,3,1
550764,0,2,0,1,10
543089,0,0,2,1,0
275089,0,7,1,1,4
151444,0,1,1,3,0
773200,1,10,1,1,11
960044,0,1,1,0,0
441550,0,2,2,5,0
465093,0,1,3,2,1
845206,1,3,1,0,5
740312,0,1,0,0,19
260017,1,10,1,1,11
348809,0,5,2,0,4
320094,0,2,0,1,1
133044,0,0,4,2,3
984848,1,1,5,2,3
521568,1,10,0,1,7
163337,0,2,0,1,1
576344,0,0,1,3,5
259571,0,1,1,4,0
729292,0,1,1,4,0
445447,0,1,1,3,0
557067,0,4,0,0,3
681464,0,1,1,3,0
528948,1,1,4,3,3
170219,0,1,4,2,1
116593,0,1,2,3,3
368040,1,1,3,0,5
327332,0,0,4,3,0
239088,1,12,2,1,15
577568,0,1,3,1,2
703365,0,0,3,1,0
359598,0,1,2,4,0
311428,0,2,0,0,1
168452,1,2,3,3,2
969803,2,2,2,1,5
101318,0,3,3,5,1
495650,0,2,0,0,2
673045,0,2,0,1,10
481117,0,1,1,3,0
199876,0,1,2,4,0
779119,0,1,0,0,13
202431,0,0,3,2,1
767203,0,0,2,3,1
475635,0,1,5,4,5
680702,0,2,3,2,1
565626,0,1,4,2,5
986693,0,1,1,0,0
130597,1,1,0,5,1
598222,1,1,2,1,2
594650,0,1,2,0,0
493392,0,2,0,0,14
347031,0,9,0,0,3
713091,0,1,2,2,3
301518,0,1,3,5,1
947084,0,0,2,1,2
553384,0,1,3,1,2
311437,0,2,4,3,1
855174,1,1,1,1,3
660327,1,4,4,5,1
670552,0,0,1,0,0
779401,1,0,0,0,0
665498,0,3,3,5,1
419894,1,4,4,4,1
381221,0,0,0,0,0
971665,0,1,2,2,3
700342,1,3,2,1,3
810919,0,0,1,0,0
341828,0,1,3,0,2
478935,0,1,0,1,0
133013,0,2,2,3,3
910811,1,2,1,1,1
269522,1,10,1,1,14
465238,2,11,1,0,9
751990,0,4,3,1,0
689728,1,3,2,1,3
990895,0,3,3,5,1
673049,0,0,2,3,1
471501,0,1,1,1,1
558211,1,3,2,1,3
106768,0,2,0,1,1
727197,0,1,4,4,1
683087,0,0,4,2,2
840408,0,1,2,2,1
896907,1,3,2,1,3
723713,0,1,3,5,1
718781,0,0,3,3,0
558937,0,1,5,3,1
391930,0,4,3,1,0
119497,0,0,1,2,5
173230,0,5,2,0,4
886043,1,12,2,1,15
559024,1,2,4,1,3
670883,0,2,0,1,1
558643,0,1,1,0,0
130647,0,0,1,2,1
241462,0,2,2,0,0
186193,0,2,0,1,10
790828,0,0,3,2,1
720222,2,4,1,3,2
315273,0,0,4,1,2
505556,0,0,2,1,2
865568,1,1,4,2,2
870399,0,1,1,1,2
304012,0,1,1,3,0
357963,1,12,2,1,15
632097,0,1,1,1,1
815935,0,0,0,0,0
599448,0,0,5,2,2
521571,0,0,2,3,6
881973,0,1,3,2,1
437077,0,0,2,2,1
438563,0,1,4,2,3
151741,0,0,4,1,2
668708,2,11,1,0,9
898046,0,0,4,1,2
751472,0,1,2,1,1
211922,0,1,3,2,1
893243,0,1,1,2,0
494838,0,0,1,1,1
221182,0,0,1,0,0
936549,0,2,0,3,0
479832,1,1,2,4,1
506007,1,3,2,1,3
405820,1,8,0,0,3
940088,0,0,1,0,0
145434,0,2,2,3,3
244722,0,3,0,0,20
700912,0,0,4,3,0
556859,0,2,1,2,3
606734,0,2,2,3,3
272340,0,0,1,2,5
886215,0,0,6,2,3
969051,0,1,3,2,3
576799,0,3,4,4,2
265380,0,0,6,3,3
406203,1,3,2,2,5
322449,0,0,2,1,2
640122,0,3,1,2,1
161632,0,0,0,0,0
131090,0,1,0,2,0
181458,0,0,0,0,0
789034,0,1,3,3,1
606703,0,1,1,1,0
991102,0,0,4,3,0
599922,0,4,0,0,3
117584,1,3,2,1,3
621346,0,0,4,1,1
619571,0,0,1,2,1
634224,0,2,2,0,0
429722,0,1,4,3,2
547425,1,2,4,3,1
923870,0,0,2,2,1
560828,0,3,3,5,1
389008,0,2,0,1,10
667405,0,0,3,1,1
207494,0,1,4,2,1
904564,0,1,1,4,0
976484,0,1,3,1,0
153764,1,3,3,2,1
200264,0,1,0,0,1
281972,1,0,0,0,1
908200,0,7,1,1,4
153470,1,1,5,2,3
587370,0,0,0,0,0
678467,0,1,2,2,4
573195,0,3,1,2,4
251650,0,1,3,1,2
409020,0,3,3,5,1
998543,0,1,2,1,1
249688,0,1,5,4,3
936513,0,2,3,2,1
173762,0,0,0,0,0
209214,0,1,0,3,0
557769,1,1,1,1,3
993498,1,4,3,2,1
214428,1,12,2,1,15
169294,0,1,2,2,4
912307,0,1,4,3,1
869427,1,1,5,3,3
970444,0,0,4,3,0
540024,0,1,3,2,1
211319,0,2,0,3,0
813891,1,3,2,1,3
617190,0,4,1,1,0
979366,0,3,3,5,1
650217,0,2,1,3,1
141197,1,0,2,1,0
928186,0,0,2,3,0
172625,0,1,1,0,0
709132,0,2,0,1,1
244758,1,1,2,3,2
499831,0,3,3,1,0
297054,0,1,1,3,0
899206,0,3,1,1,0
160478,0,1,2,1,0
701787,0,2,1,3,1
716281,0,1,2,0,2
172939,0,1,5,4,4
153723,0,0,4,1,2
910063,0,0,3,1,3
969049,0,1,2,2,2
635750,0,2,2,0,3
738649,0,1,1,3,0
975245,0,0,0,0,0
728786,1,1,1,1,4
600320,0,1,0,1,1
160014,0,1,2,0,2
754468,0,0,4,3,0
626150,0,0,0,0,0
425660,0,1,1,4,0
